Destination,Travel Date,Airline,Flight Stops,Meals,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
155,2021-07-27,1,1,3,23801.5,5,2,True,False,False,False,True,False,False,False,False,True,False,1,4
310,2021-03-09,94,0,5,11920.0,7,2,False,False,True,False,False,False,False,False,False,True,False,0,2
529,2021-09-26,94,0,4,33514.0,11,4,False,True,False,False,True,False,False,True,False,False,False,0,4
201,2021-11-03,114,0,4,13362.5,9,1,False,True,False,False,True,False,False,False,False,False,True,0,1
333,2021-02-28,125,0,5,32018.0,3,4,False,False,True,False,True,False,False,True,False,False,False,0,4
116,2021-05-07,307,0,4,29244.5,8,3,False,True,False,False,False,False,False,False,False,False,False,1,3
79,2021-02-06,291,1,3,9295.5,3,1,True,False,False,False,True,False,True,False,False,False,False,0,2
145,2021-05-02,114,0,4,33766.0,8,3,False,True,False,False,True,False,False,True,False,False,False,1,3
69,2022-04-05,290,0,5,23739.0,0,4,False,False,True,False,True,False,False,False,False,True,False,0,4
306,2021-08-13,291,0,5,13468.0,1,2,False,False,True,False,True,False,False,False,False,False,False,0,2
320,2021-11-10,290,0,5,8509.0,9,1,False,False,True,False,True,False,False,False,False,False,True,0,1
155,2021-10-21,291,0,4,12279.5,10,2,False,True,False,False,True,False,False,False,True,False,False,0,2
102,2021-10-27,115,2,3,13941.5,10,4,False,False,False,True,False,False,False,False,False,False,True,0,12
328,2021-07-10,114,0,5,27357.0,5,2,False,False,True,False,False,False,True,False,False,False,False,1,2
421,2021-03-12,290,2,3,5015.0,7,1,False,False,False,True,True,False,False,False,False,False,False,0,3
468,2021-04-12,290,1,3,8053.5,0,2,True,False,False,False,True,True,False,False,False,False,False,0,4
45,2021-03-18,114,1,3,19822.5,7,3,True,False,False,False,False,False,False,False,True,False,False,0,6
361,2021-07-20,105,0,5,14402.5,5,2,False,False,True,False,True,False,False,False,False,True,False,1,2
113,2021-10-22,114,0,5,26509.0,10,3,False,False,True,False,True,False,False,False,False,False,False,0,3
234,2021-12-08,290,0,4,12106.5,2,1,False,True,False,False,True,False,False,False,False,False,True,1,1
529,2021-11-14,247,1,3,28436.0,9,4,True,False,False,False,True,False,False,True,False,False,False,0,8
268,2021-06-15,290,0,4,11203.5,6,1,False,True,False,False,False,False,False,False,False,True,False,1,1
103,2021-09-10,290,1,3,7170.5,11,1,True,False,False,False,False,False,False,False,False,False,False,0,2
482,2021-07-21,290,0,4,9401.5,5,2,False,True,False,False,True,False,False,False,False,False,True,1,2
182,2021-03-27,290,0,5,7123.5,7,1,False,False,True,False,True,False,True,False,False,False,False,0,1
159,2021-03-20,125,2,3,22095.5,7,1,False,False,False,True,False,False,True,False,False,False,False,0,3
529,2021-07-17,107,2,3,15875.0,5,4,False,False,False,True,True,False,True,False,False,False,False,1,12
130,2021-05-15,290,0,4,9706.5,8,2,False,True,False,False,True,False,True,False,False,False,False,1,2
434,2022-02-01,94,0,5,16817.5,3,2,False,False,True,False,False,False,False,False,False,True,False,0,2
35,2021-02-16,290,2,3,8091.0,3,1,False,False,False,True,False,False,False,False,False,True,False,0,3
54,2021-04-29,129,1,3,19273.5,0,2,True,False,False,False,False,False,False,False,True,False,False,0,4
270,2021-09-16,231,0,4,21888.5,11,2,False,True,False,False,False,False,False,False,True,False,False,0,2
201,2021-08-30,231,0,5,19360.0,1,1,False,False,True,False,True,True,False,False,False,False,False,0,1
402,2021-02-14,308,2,3,16891.0,3,3,False,False,False,True,False,False,False,True,False,False,False,0,9
143,2021-03-15,231,2,3,21673.5,7,1,False,False,False,True,True,True,False,False,False,False,False,0,3
396,2021-05-31,129,2,3,29362.5,8,6,False,False,False,True,True,True,False,False,False,False,False,1,18
429,2021-04-25,252,2,3,13696.0,0,2,False,False,False,True,True,False,False,True,False,False,False,0,6
66,2021-12-05,114,1,3,20408.0,2,3,True,False,False,False,True,False,False,True,False,False,False,1,6
287,2021-05-03,114,2,3,10244.0,8,1,False,False,False,True,True,True,False,False,False,False,False,1,3
539,2021-12-21,290,0,5,38372.5,2,2,False,False,True,False,True,False,False,False,False,True,False,1,2
303,2021-09-08,94,0,4,16967.5,11,2,False,True,False,False,True,False,False,False,False,False,True,0,2
159,2021-04-20,125,2,3,27870.5,0,1,False,False,False,True,False,False,False,False,False,True,False,0,3
222,2021-07-05,290,2,3,5933.0,5,3,False,False,False,True,True,True,False,False,False,False,False,1,9
159,2021-11-03,247,0,4,21803.5,9,1,False,True,False,False,True,False,False,False,False,False,True,0,1
265,2021-05-19,231,2,2,15777.0,8,2,False,False,False,False,False,False,False,False,False,False,True,1,6
221,2021-11-25,114,0,4,12694.5,9,2,False,True,False,False,True,False,False,False,True,False,False,0,2
117,2021-03-18,94,0,5,22514.5,7,3,False,False,True,False,True,False,False,False,True,False,False,0,3
460,2021-06-06,125,1,3,42816.0,6,3,True,False,False,False,False,False,False,True,False,False,False,1,6
559,2021-06-18,1,0,5,13777.5,6,2,False,False,True,False,True,False,False,False,False,False,False,1,2
171,2021-03-01,114,1,3,19089.0,7,3,True,False,False,False,True,True,False,False,False,False,False,0,6
48,2021-07-19,105,1,3,14933.0,5,3,True,False,False,False,True,True,False,False,False,False,False,1,6
143,2021-09-17,290,0,5,13426.5,11,1,False,False,True,False,True,False,False,False,False,False,False,0,1
489,2021-03-23,94,1,3,20241.0,7,3,True,False,False,False,False,False,False,False,False,True,False,0,6
9,2021-05-02,94,1,3,24566.5,8,5,True,False,False,False,True,False,False,True,False,False,False,1,10
182,2021-06-17,290,0,4,7278.5,6,1,False,True,False,False,True,False,False,False,True,False,False,1,1
517,2021-02-22,180,1,3,34868.0,3,2,True,False,False,False,False,True,False,False,False,False,False,0,4
408,2021-03-25,290,2,3,12833.5,7,4,False,False,False,True,True,False,False,False,True,False,False,0,12
207,2021-05-11,114,0,5,33450.5,8,4,False,False,True,False,True,False,False,False,False,True,False,1,4
159,2021-10-12,125,1,3,21375.5,10,1,True,False,False,False,True,False,False,False,False,True,False,0,2
98,2021-06-05,231,0,5,16035.5,6,4,False,False,True,False,False,False,True,False,False,False,False,1,4
320,2021-05-11,231,0,4,8905.5,8,1,False,True,False,False,True,False,False,False,False,True,False,1,1
519,2021-11-13,125,1,3,40694.0,9,3,True,False,False,False,True,False,True,False,False,False,False,0,6
357,2021-08-14,231,1,3,14341.0,1,2,True,False,False,False,False,False,True,False,False,False,False,0,4
194,2021-09-29,114,0,4,23595.5,11,2,False,True,False,False,True,False,False,False,False,False,True,0,2
91,2021-04-22,115,1,3,20518.0,0,5,True,False,False,False,True,False,False,False,True,False,False,0,10
155,2021-10-29,290,1,3,9023.0,10,2,True,False,False,False,True,False,False,False,False,False,False,0,4
499,2021-10-22,290,2,3,16302.5,10,5,False,False,False,True,False,False,False,False,False,False,False,0,15
89,2021-10-21,231,0,5,12514.5,10,4,False,False,True,False,True,False,False,False,True,False,False,0,4
539,2021-08-22,290,1,3,10498.0,1,2,True,False,False,False,True,False,False,True,False,False,False,0,4
153,2021-07-20,231,1,3,26924.0,5,1,True,False,False,False,True,False,False,False,False,True,False,1,2
399,2021-08-25,290,0,5,7056.0,1,2,False,False,True,False,True,False,False,False,False,False,True,0,2
340,2021-10-29,114,0,5,24859.5,10,4,False,False,True,False,True,False,False,False,False,False,False,0,4
201,2021-10-29,114,1,3,17424.0,10,1,True,False,False,False,True,False,False,False,False,False,False,0,2
491,2021-06-20,1,0,5,32491.0,6,4,False,False,True,False,True,False,False,True,False,False,False,1,4
508,2021-06-24,9,2,3,31853.0,6,7,False,False,False,True,True,False,False,False,True,False,False,1,21
130,2021-08-02,290,0,5,10259.0,1,2,False,False,True,False,False,True,False,False,False,False,False,0,2
26,2021-01-22,239,0,4,28343.0,4,4,False,True,False,False,False,False,False,False,False,False,False,1,4
182,2021-06-11,291,1,3,10904.0,6,1,True,False,False,False,False,False,False,False,False,False,False,1,2
55,2021-02-05,129,2,3,27342.5,3,3,False,False,False,True,True,False,False,False,False,False,False,0,9
18,2021-12-26,114,2,3,10884.0,2,3,False,False,False,True,True,False,False,True,False,False,False,1,9
466,2021-06-03,94,2,3,15883.0,6,4,False,False,False,True,True,False,False,False,True,False,False,1,12
333,2021-04-22,114,1,3,20481.0,0,4,True,False,False,False,True,False,False,False,True,False,False,0,8
182,2021-06-02,114,2,3,9995.0,6,1,False,False,False,True,False,False,False,False,False,False,True,1,3
23,2021-12-06,291,0,5,18508.5,2,4,False,False,True,False,False,True,False,False,False,False,False,1,4
495,2021-06-02,290,0,5,26924.5,6,4,False,False,True,False,False,False,False,False,False,False,True,1,4
182,2021-12-02,94,2,3,9884.5,2,1,False,False,False,True,True,False,False,False,True,False,False,1,3
268,2021-07-04,125,2,3,11540.5,5,1,False,False,False,True,True,False,False,True,False,False,False,1,3
48,2021-09-25,114,0,5,11736.0,11,3,False,False,True,False,True,False,True,False,False,False,False,0,3
65,2021-12-28,290,0,4,11675.5,2,2,False,True,False,False,True,False,False,False,False,True,False,1,2
103,2021-08-20,243,2,3,22357.5,1,1,False,False,False,True,True,False,False,False,False,False,False,0,3
501,2021-07-09,125,0,5,10567.5,5,1,False,False,True,False,False,False,False,False,False,False,False,1,1
399,2021-10-18,290,0,5,8832.0,10,2,False,False,True,False,False,True,False,False,False,False,False,0,2
89,2021-07-01,94,2,3,13530.5,5,4,False,False,False,True,True,False,False,False,True,False,False,1,12
402,2021-04-07,291,0,5,17966.5,0,3,False,False,True,False,False,False,False,False,False,False,True,0,3
561,2021-03-17,291,0,5,16768.0,7,3,False,False,True,False,True,False,False,False,False,False,True,0,3
403,2021-04-02,94,0,4,19830.0,0,4,False,True,False,False,True,False,False,False,False,False,False,0,4
468,2021-08-11,94,0,5,9942.0,1,2,False,False,True,False,False,False,False,False,False,False,True,0,2
354,2021-03-25,231,1,3,7787.5,7,1,True,False,False,False,False,False,False,False,True,False,False,0,2
559,2021-03-06,247,2,3,13526.5,7,2,False,False,False,True,True,False,True,False,False,False,False,0,6
501,2021-12-07,231,0,5,6841.5,2,1,False,False,True,False,True,False,False,False,False,True,False,1,1
164,2021-07-11,114,0,5,24865.0,5,1,False,False,True,False,True,False,False,True,False,False,False,1,1
130,2021-06-22,299,0,4,22299.0,6,2,False,True,False,False,False,False,False,False,False,True,False,1,2
559,2021-09-22,114,0,5,11099.5,11,2,False,False,True,False,True,False,False,False,False,False,True,0,2
559,2021-07-07,290,1,3,8327.0,5,2,True,False,False,False,True,False,False,False,False,False,True,1,4
494,2021-07-12,1,2,3,16987.5,5,3,False,False,False,True,False,True,False,False,False,False,False,1,9
66,2021-09-12,94,0,5,29622.0,11,3,False,False,True,False,True,False,False,True,False,False,False,0,3
529,2021-10-29,290,2,3,11235.5,10,4,False,False,False,True,False,False,False,False,False,False,False,0,12
438,2021-08-20,255,0,5,25077.5,1,4,False,False,True,False,False,False,False,False,False,False,False,0,4
548,2021-04-09,114,0,5,11082.5,0,1,False,False,True,False,False,False,False,False,False,False,False,0,1
162,2021-07-27,247,0,5,28419.5,5,2,False,False,True,False,True,False,False,False,False,True,False,1,2
402,2021-03-02,290,0,4,14360.0,7,3,False,True,False,False,False,False,False,False,False,True,False,0,3
143,2021-05-04,247,0,5,14429.0,8,1,False,False,True,False,True,False,False,False,False,True,False,1,1
501,2021-07-04,94,0,5,7618.0,5,1,False,False,True,False,True,False,False,True,False,False,False,1,1
506,2021-05-10,290,1,3,14679.0,8,5,True,False,False,False,True,True,False,False,False,False,False,1,10
526,2021-11-08,307,1,3,10433.0,9,1,True,False,False,False,True,True,False,False,False,False,False,0,2
290,2021-03-16,186,2,3,20100.0,7,1,False,False,False,True,True,False,False,False,False,True,False,0,3
35,2021-09-11,161,1,3,35071.5,11,1,True,False,False,False,True,False,True,False,False,False,False,0,2
182,2021-02-16,94,1,3,13638.0,3,1,True,False,False,False,False,False,False,False,False,True,False,0,2
182,2021-03-23,231,0,5,20133.5,7,1,False,False,True,False,True,False,False,False,False,True,False,0,1
164,2021-07-05,290,2,3,14852.0,5,1,False,False,False,True,True,True,False,False,False,False,False,1,3
456,2021-02-05,290,2,3,5553.0,3,1,False,False,False,True,True,False,False,False,False,False,False,0,3
171,2021-04-17,114,0,4,44608.5,0,3,False,True,False,False,False,False,True,False,False,False,False,0,3
54,2021-04-16,129,1,3,18464.5,0,2,True,False,False,False,True,False,False,False,False,False,False,0,4
155,2021-01-28,290,1,3,10911.0,4,2,True,False,False,False,True,False,False,False,True,False,False,1,4
563,2021-08-01,290,0,5,12418.5,1,1,False,False,True,False,True,False,False,True,False,False,False,0,1
417,2021-08-18,290,2,3,13829.5,1,4,False,False,False,True,False,False,False,False,False,False,True,0,12
361,2021-05-08,290,1,3,8034.5,8,2,True,False,False,False,True,False,True,False,False,False,False,1,4
20,2021-05-10,290,2,3,8339.0,8,2,False,False,False,True,True,True,False,False,False,False,False,1,6
460,2021-07-31,290,2,3,7920.0,5,3,False,False,False,True,True,False,True,False,False,False,False,1,9
487,2021-06-06,290,2,3,8095.0,6,2,False,False,False,True,True,False,False,True,False,False,False,1,6
361,2021-11-27,290,2,3,7124.5,9,2,False,False,False,True,False,False,True,False,False,False,False,0,6
370,2021-02-24,231,1,3,18381.0,3,2,True,False,False,False,False,False,False,False,False,False,True,0,4
35,2022-04-07,161,1,3,20193.5,0,1,True,False,False,False,False,False,False,False,True,False,False,0,2
529,2021-10-26,247,2,3,14031.5,10,4,False,False,False,True,True,False,False,False,False,True,False,0,12
68,2021-02-27,290,1,3,12334.0,3,3,True,False,False,False,False,False,True,False,False,False,False,0,6
182,2022-01-15,291,0,5,20189.5,4,1,False,False,True,False,True,False,True,False,False,False,False,1,1
114,2021-07-18,231,1,3,20489.5,5,2,True,False,False,False,True,False,False,True,False,False,False,1,4
176,2021-04-08,114,0,4,31810.5,0,3,False,True,False,False,True,False,False,False,True,False,False,0,3
0,2021-07-18,88,1,3,34333.0,5,1,True,False,False,False,False,False,False,True,False,False,False,1,2
129,2021-02-16,94,0,5,10362.0,3,1,False,False,True,False,True,False,False,False,False,True,False,0,1
426,2021-11-14,145,1,3,19264.5,9,4,True,False,False,False,True,False,False,True,False,False,False,0,8
386,2021-04-03,290,0,4,6101.5,0,1,False,True,False,False,True,False,True,False,False,False,False,0,1
235,2021-11-03,105,2,3,20118.0,9,2,False,False,False,True,True,False,False,False,False,False,True,0,6
133,2021-06-06,1,2,3,19888.0,6,4,False,False,False,True,True,False,False,True,False,False,False,1,12
291,2021-06-07,62,0,4,38410.5,6,2,False,True,False,False,True,True,False,False,False,False,False,1,2
403,2021-11-02,114,1,3,12086.0,9,4,True,False,False,False,True,False,False,False,False,True,False,0,8
160,2021-05-01,247,0,4,26309.5,8,2,False,True,False,False,False,False,True,False,False,False,False,1,2
9,2021-07-07,231,0,5,32753.0,5,5,False,False,True,False,True,False,False,False,False,False,True,1,5
276,2022-01-16,34,2,3,18698.5,4,4,False,False,False,True,True,False,False,True,False,False,False,1,12
89,2021-05-06,94,2,3,12200.0,8,4,False,False,False,True,True,False,False,False,True,False,False,1,12
417,2021-06-20,291,0,4,42866.5,6,4,False,True,False,False,False,False,False,True,False,False,False,1,4
459,2021-10-04,125,1,3,29453.5,10,4,True,False,False,False,True,True,False,False,False,False,False,0,8
159,2021-05-10,290,1,3,13977.0,8,1,True,False,False,False,False,True,False,False,False,False,False,1,2
335,2021-05-12,114,0,5,23550.5,8,5,False,False,True,False,True,False,False,False,False,False,True,1,5
174,2021-08-31,231,2,3,28695.0,1,5,False,False,False,True,False,False,False,False,False,True,False,0,15
13,2021-03-06,114,0,4,8261.5,7,1,False,True,False,False,True,False,True,False,False,False,False,0,1
526,2021-03-03,94,0,5,10321.0,7,1,False,False,True,False,True,False,False,False,False,False,True,0,1
425,2021-05-12,145,0,5,27853.0,8,3,False,False,True,False,False,False,False,False,False,False,True,1,3
182,2021-12-10,94,2,3,8662.0,2,1,False,False,False,True,False,False,False,False,False,False,False,1,3
171,2021-12-27,114,2,3,21116.5,2,3,False,False,False,True,False,True,False,False,False,False,False,1,9
164,2021-07-25,290,0,5,11912.0,5,1,False,False,True,False,False,False,False,True,False,False,False,1,1
442,2021-03-19,237,0,5,18537.0,7,1,False,False,True,False,False,False,False,False,False,False,False,0,1
551,2021-05-26,290,0,5,14009.5,8,2,False,False,True,False,True,False,False,False,False,False,True,1,2
49,2022-05-18,247,0,5,25396.0,8,4,False,False,True,False,True,False,False,False,False,False,True,1,4
354,2021-10-17,291,1,3,7238.5,10,1,True,False,False,False,False,False,False,True,False,False,False,0,2
2,2021-11-11,290,0,5,6556.5,9,1,False,False,True,False,True,False,False,False,True,False,False,0,1
533,2021-12-23,247,0,5,23617.0,2,3,False,False,True,False,False,False,False,False,True,False,False,1,3
501,2021-07-15,231,1,3,8355.5,5,1,True,False,False,False,True,False,False,False,True,False,False,1,2
109,2021-07-06,114,1,3,18034.5,5,3,True,False,False,False,False,False,False,False,False,True,False,1,6
89,2021-08-16,231,2,3,11823.5,1,4,False,False,False,True,True,True,False,False,False,False,False,0,12
308,2021-03-12,290,0,5,23274.5,7,2,False,False,True,False,True,False,False,False,False,False,False,0,2
176,2021-11-10,125,0,5,25977.0,9,3,False,False,True,False,False,False,False,False,False,False,True,0,3
332,2021-07-21,114,0,5,15847.0,5,3,False,False,True,False,True,False,False,False,False,False,True,1,3
246,2021-09-17,129,2,3,19559.0,11,3,False,False,False,True,True,False,False,False,False,False,False,0,9
303,2021-08-01,94,1,3,14166.5,1,2,True,False,False,False,False,False,False,True,False,False,False,0,4
184,2021-05-27,247,0,4,31199.5,8,3,False,True,False,False,True,False,False,False,True,False,False,1,3
303,2021-03-27,231,1,3,16073.5,7,2,True,False,False,False,False,False,True,False,False,False,False,0,4
448,2021-06-14,231,1,3,29268.5,6,3,True,False,False,False,True,True,False,False,False,False,False,1,6
7,2021-05-10,290,2,3,14907.0,8,3,False,False,False,True,True,True,False,False,False,False,False,1,9
350,2021-03-29,231,0,5,33429.5,7,4,False,False,True,False,True,True,False,False,False,False,False,0,4
322,2021-02-25,125,1,3,15861.5,3,3,True,False,False,False,True,False,False,False,True,False,False,0,6
314,2021-03-25,114,0,5,12042.0,7,1,False,False,True,False,True,False,False,False,True,False,False,0,1
130,2021-05-22,1,2,3,15997.5,8,2,False,False,False,True,True,False,True,False,False,False,False,1,6
479,2021-06-07,114,2,3,22194.0,6,3,False,False,False,True,True,True,False,False,False,False,False,1,9
489,2021-03-15,94,1,3,21391.5,7,3,True,False,False,False,False,True,False,False,False,False,False,0,6
35,2021-03-01,161,2,3,24332.0,7,1,False,False,False,True,False,True,False,False,False,False,False,0,3
89,2021-08-13,231,1,3,11856.5,1,4,True,False,False,False,False,False,False,False,False,False,False,0,8
292,2022-01-17,1,2,3,20673.5,4,1,False,False,False,True,True,True,False,False,False,False,False,1,3
391,2021-04-13,125,2,3,19926.5,0,5,False,False,False,True,False,False,False,False,False,True,False,0,15
296,2021-06-23,247,1,3,12209.5,6,3,True,False,False,False,True,False,False,False,False,False,True,1,6
540,2021-03-22,290,2,3,16883.0,7,3,False,False,False,True,True,True,False,False,False,False,False,0,9
153,2021-06-21,231,0,4,15460.0,6,1,False,True,False,False,True,True,False,False,False,False,False,1,1
421,2021-04-01,231,2,3,10331.0,0,1,False,False,False,True,True,False,False,False,True,False,False,0,3
35,2021-12-11,161,1,3,28568.0,2,1,True,False,False,False,False,False,True,False,False,False,False,1,2
482,2021-03-02,290,0,5,10467.5,7,2,False,False,True,False,False,False,False,False,False,True,False,0,2
224,2021-08-28,29,0,5,22469.5,1,4,False,False,True,False,True,False,True,False,False,False,False,0,4
89,2021-07-18,231,2,3,11355.5,5,4,False,False,False,True,False,False,False,True,False,False,False,1,12
176,2021-08-31,231,2,3,28279.0,1,3,False,False,False,True,False,False,False,False,False,True,False,0,9
323,2021-08-20,145,1,3,15375.5,1,3,True,False,False,False,False,False,False,False,False,False,False,0,6
296,2021-05-14,128,1,3,11950.5,8,3,True,False,False,False,True,False,False,False,False,False,False,1,6
182,2021-02-27,231,0,5,20014.5,3,1,False,False,True,False,True,False,True,False,False,False,False,0,1
174,2021-04-20,114,1,3,35737.0,0,5,True,False,False,False,True,False,False,False,False,True,False,0,10
402,2021-04-11,290,0,5,19113.0,0,3,False,False,True,False,True,False,False,True,False,False,False,0,3
114,2021-02-14,145,2,3,10678.0,3,2,False,False,False,True,True,False,False,True,False,False,False,0,6
176,2021-12-07,231,2,3,24734.5,2,3,False,False,False,True,True,False,False,False,False,True,False,1,9
108,2021-05-31,231,0,4,26691.0,8,1,False,True,False,False,False,True,False,False,False,False,False,1,1
328,2021-12-21,94,0,5,16109.0,2,2,False,False,True,False,True,False,False,False,False,True,False,1,2
193,2021-05-24,290,2,3,6943.5,8,1,False,False,False,True,False,True,False,False,False,False,False,1,3
396,2021-02-15,260,2,3,27814.0,3,6,False,False,False,True,True,True,False,False,False,False,False,0,18
91,2021-02-28,125,1,3,18279.5,3,5,True,False,False,False,True,False,False,True,False,False,False,0,10
182,2021-09-20,290,0,4,11287.0,11,1,False,True,False,False,False,True,False,False,False,False,False,0,1
190,2021-03-20,231,2,3,19548.0,7,5,False,False,False,True,False,False,True,False,False,False,False,0,15
9,2021-09-09,94,0,5,30886.0,11,5,False,False,True,False,False,False,False,False,True,False,False,0,5
176,2021-03-23,290,1,3,20020.0,7,3,True,False,False,False,False,False,False,False,False,True,False,0,6
171,2021-07-29,94,0,5,36014.0,5,3,False,False,True,False,True,False,False,False,True,False,False,1,3
182,2021-06-13,94,0,5,10353.0,6,1,False,False,True,False,True,False,False,True,False,False,False,1,1
213,2021-04-14,94,0,5,24990.0,0,5,False,False,True,False,True,False,False,False,False,False,True,0,5
290,2021-06-16,161,0,5,24577.5,6,1,False,False,True,False,True,False,False,False,False,False,True,1,1
548,2021-12-12,33,0,4,25301.5,2,1,False,True,False,False,False,False,False,True,False,False,False,1,1
417,2021-05-26,290,2,3,12199.5,8,4,False,False,False,True,False,False,False,False,False,False,True,1,12
52,2021-04-20,99,0,4,23678.0,0,1,False,True,False,False,False,False,False,False,False,True,False,0,1
159,2021-10-24,247,0,5,20385.0,10,1,False,False,True,False,True,False,False,True,False,False,False,0,1
559,2021-01-31,114,0,4,14423.0,4,2,False,True,False,False,True,False,False,True,False,False,False,1,2
564,2021-11-04,260,2,3,26340.5,9,2,False,False,False,True,True,False,False,False,True,False,False,0,6
531,2021-04-10,247,1,3,13446.0,0,3,True,False,False,False,False,False,True,False,False,False,False,0,6
477,2021-11-12,125,2,2,18236.5,9,2,False,False,False,False,False,False,False,False,False,False,False,0,6
165,2021-05-04,125,2,3,18973.0,8,2,False,False,False,True,False,False,False,False,False,True,False,1,6
186,2021-03-29,125,2,2,11785.0,7,1,False,False,False,False,True,True,False,False,False,False,False,0,3
156,2021-06-30,94,0,4,18524.0,6,3,False,True,False,False,False,False,False,False,False,False,True,1,3
327,2021-09-18,231,0,5,27435.0,11,3,False,False,True,False,False,False,True,False,False,False,False,0,3
452,2021-08-02,208,0,5,24605.0,1,2,False,False,True,False,False,True,False,False,False,False,False,0,2
35,2021-12-02,161,0,5,25512.0,2,1,False,False,True,False,False,False,False,False,True,False,False,1,1
10,2021-07-02,239,1,3,18846.5,5,6,True,False,False,False,True,False,False,False,False,False,False,1,12
65,2021-05-18,290,0,4,15855.0,8,2,False,True,False,False,False,False,False,False,False,True,False,1,2
559,2022-03-31,114,0,4,13048.5,7,2,False,True,False,False,True,False,False,False,True,False,False,0,2
460,2021-04-03,290,1,3,9128.0,0,3,True,False,False,False,True,False,True,False,False,False,False,0,6
278,2021-07-06,175,0,5,20371.0,5,1,False,False,True,False,True,False,False,False,False,True,False,1,1
89,2021-07-19,291,1,3,17576.0,5,4,True,False,False,False,True,True,False,False,False,False,False,1,8
529,2021-06-15,247,2,3,13368.0,6,4,False,False,False,True,True,False,False,False,False,True,False,1,12
174,2021-07-11,94,0,5,47935.0,5,5,False,False,True,False,True,False,False,True,False,False,False,1,5
194,2021-12-10,290,1,3,10859.5,2,2,True,False,False,False,True,False,False,False,False,False,False,1,4
238,2021-07-08,114,2,3,19546.0,5,2,False,False,False,True,True,False,False,False,True,False,False,1,6
304,2021-05-20,290,2,3,5699.5,8,1,False,False,False,True,False,False,False,False,True,False,False,1,3
26,2021-07-28,125,1,3,22874.5,5,4,True,False,False,False,True,False,False,False,False,False,True,1,8
196,2021-05-07,290,0,5,23207.0,8,3,False,False,True,False,True,False,False,False,False,False,False,1,3
112,2021-05-05,231,2,3,11679.0,8,2,False,False,False,True,True,False,False,False,False,False,True,1,6
277,2021-09-30,284,1,3,25222.0,11,3,True,False,False,False,True,False,False,False,True,False,False,0,6
89,2021-05-30,94,2,3,10830.5,8,4,False,False,False,True,True,False,False,True,False,False,False,1,12
277,2021-10-28,284,2,3,23045.0,10,3,False,False,False,True,False,False,False,False,True,False,False,0,9
306,2021-10-06,1,0,5,16336.0,10,2,False,False,True,False,True,False,False,False,False,False,True,0,2
515,2021-10-30,216,2,3,113776.5,10,4,False,False,False,True,True,False,True,False,False,False,False,0,12
239,2021-02-13,290,0,5,9982.0,3,3,False,False,True,False,True,False,True,False,False,False,False,0,3
144,2021-05-15,114,0,5,52068.0,8,2,False,False,True,False,True,False,True,False,False,False,False,1,2
494,2021-11-02,94,0,5,25284.5,9,3,False,False,True,False,True,False,False,False,False,True,False,0,3
321,2021-03-10,114,1,3,13831.0,7,2,True,False,False,False,True,False,False,False,False,False,True,0,4
108,2021-08-26,231,0,4,27949.0,1,1,False,True,False,False,True,False,False,False,True,False,False,0,1
162,2021-12-20,128,0,5,29619.0,2,2,False,False,True,False,True,True,False,False,False,False,False,1,2
89,2021-12-19,291,2,3,16108.5,2,4,False,False,False,True,True,False,False,True,False,False,False,1,12
64,2021-12-01,114,1,3,21606.0,2,4,True,False,False,False,False,False,False,False,False,False,True,1,8
16,2021-08-21,114,2,3,10828.0,1,3,False,False,False,True,True,False,True,False,False,False,False,0,9
41,2021-09-02,74,1,3,12317.0,11,2,True,False,False,False,True,False,False,False,True,False,False,0,4
532,2021-12-14,247,2,3,13154.5,2,4,False,False,False,True,False,False,False,False,False,True,False,1,12
308,2021-06-10,290,0,5,22835.0,6,2,False,False,True,False,True,False,False,False,True,False,False,1,2
488,2021-04-11,290,2,3,12676.0,0,3,False,False,False,True,True,False,False,True,False,False,False,0,9
534,2021-05-05,114,0,4,24362.0,8,4,False,True,False,False,False,False,False,False,False,False,True,1,4
143,2021-11-03,290,2,3,10143.0,9,1,False,False,False,True,False,False,False,False,False,False,True,0,3
164,2021-08-27,114,0,5,29592.0,1,1,False,False,True,False,False,False,False,False,False,False,False,0,1
487,2021-02-15,290,1,3,11288.5,3,2,True,False,False,False,True,True,False,False,False,False,False,0,4
325,2021-05-10,145,1,3,18350.5,8,4,True,False,False,False,True,True,False,False,False,False,False,1,8
489,2021-10-21,114,1,3,22208.0,10,3,True,False,False,False,True,False,False,False,True,False,False,0,6
413,2021-03-26,291,0,4,20824.5,7,3,False,True,False,False,False,False,False,False,False,False,False,0,3
201,2021-03-03,231,0,5,21183.0,7,1,False,False,True,False,True,False,False,False,False,False,True,0,1
532,2021-07-27,94,2,3,12259.0,5,4,False,False,False,True,True,False,False,False,False,True,False,1,12
130,2021-05-24,247,0,4,22793.5,8,2,False,True,False,False,True,True,False,False,False,False,False,1,2
479,2021-10-10,247,2,2,19141.5,10,3,False,False,False,False,True,False,False,True,False,False,False,0,9
105,2021-03-23,9,1,3,44448.5,7,6,True,False,False,False,True,False,False,False,False,True,False,0,12
